"Année","Entité administrative","Type de production","Filière de production","Filière détaillée","Valeur","Unite"
"2015","RIMPLAS (06)","Electricité","Filières EnR et autres","Toutes","7.2","MWh PCI"
"2015","RIMPLAS (06)","Thermique","Filières EnR et autres","Toutes","221.2","MWh PCI"
"2015","RISOUL (05)","Electricité","Filières EnR et autres","Toutes","83.6","MWh PCI"
"2015","RISOUL (05)","Thermique","Filières EnR et autres","Toutes","3479.4","MWh PCI"
"2015","RISTOLAS (05)","Electricité","Filières EnR et autres","Toutes","8.8","MWh PCI"
"2015","RISTOLAS (05)","Thermique","Filières EnR et autres","Toutes","325.2","MWh PCI"
"2015","ROAIX (84)","Electricité","Filières EnR et autres","Toutes","133.6","MWh PCI"
"2015","ROAIX (84)","Thermique","Filières EnR et autres","Toutes","845.2","MWh PCI"
"2015","ROBION (84)","Electricité","Filières EnR et autres","Toutes","636.4","MWh PCI"
"2015","ROBION (84)","Thermique","Filières EnR et autres","Toutes","3488.9","MWh PCI"
"2015","ROCBARON (83)","Electricité","Filières EnR et autres","Toutes","934.4","MWh PCI"
"2015","ROCBARON (83)","Thermique","Filières EnR et autres","Toutes","5550.6","MWh PCI"
"2015","ROCHEBRUNE (05)","Electricité","Filières EnR et autres","Toutes","163.7","MWh PCI"
"2015","ROCHEBRUNE (05)","Thermique","Filières EnR et autres","Toutes","552.8","MWh PCI"
"2015","ROGNAC (13)","Electricité","Filières EnR et autres","Toutes","6656.0","MWh PCI"
"2015","ROGNAC (13)","Thermique","Filières EnR et autres","Toutes","8125.8","MWh PCI"
"2015","ROGNES (13)","Electricité","Filières EnR et autres","Toutes","54.2","MWh PCI"
"2015","ROGNES (13)","Thermique","Filières EnR et autres","Toutes","6302.3","MWh PCI"
"2015","ROGNONAS (13)","Electricité","Filières EnR et autres","Toutes","255.1","MWh PCI"
"2015","ROGNONAS (13)","Thermique","Filières EnR et autres","Toutes","2979.4","MWh PCI"
"2015","ROQUEBILLIÈRE (06)","Electricité","Filières EnR et autres","Toutes","18900.7","MWh PCI"
"2015","ROQUEBILLIÈRE (06)","Thermique","Filières EnR et autres","Toutes","2548.2","MWh PCI"
"2015","ROQUEBRUNE-CAP-MARTIN (06)","Electricité","Filières EnR et autres","Toutes","94.9","MWh PCI"
"2015","ROQUEBRUNE-CAP-MARTIN (06)","Thermique","Filières EnR et autres","Toutes","3964.4","MWh PCI"
"2015","ROQUEBRUNE-SUR-ARGENS (83)","Electricité","Filières EnR et autres","Toutes","3881.0","MWh PCI"
"2015","ROQUEBRUNE-SUR-ARGENS (83)","Thermique","Filières EnR et autres","Toutes","11625.6","MWh PCI"
"2015","ROQUEFORT-LA-BÉDOULE (13)","Electricité","Filières EnR et autres","Toutes","342.8","MWh PCI"
"2015","ROQUEFORT-LA-BÉDOULE (13)","Thermique","Filières EnR et autres","Toutes","3267.3","MWh PCI"
"2015","ROQUEFORT-LES-PINS (06)","Electricité","Filières EnR et autres","Toutes","289.9","MWh PCI"
"2015","ROQUEFORT-LES-PINS (06)","Thermique","Filières EnR et autres","Toutes","5467.3","MWh PCI"
"2015","ROQUESTÉRON (06)","Electricité","Filières EnR et autres","Toutes","42.3","MWh PCI"
"2015","ROQUESTÉRON (06)","Thermique","Filières EnR et autres","Toutes","738.2","MWh PCI"
"2015","ROQUEVAIRE (13)","Electricité","Filières EnR et autres","Toutes","448.8","MWh PCI"
"2015","ROQUEVAIRE (13)","Thermique","Filières EnR et autres","Toutes","6202.4","MWh PCI"
"2015","ROSANS (05)","Electricité","Filières EnR et autres","Toutes","236.0","MWh PCI"
"2015","ROSANS (05)","Thermique","Filières EnR et autres","Toutes","1104.0","MWh PCI"
"2015","ROUBION (06)","Thermique","Filières EnR et autres","Toutes","834.8","MWh PCI"
"2015","ROUGIERS (83)","Electricité","Filières EnR et autres","Toutes","110.6","MWh PCI"
"2015","ROUGIERS (83)","Thermique","Filières EnR et autres","Toutes","1309.1","MWh PCI"
"2015","ROUGON (04)","Thermique","Filières EnR et autres","Toutes","378.0","MWh PCI"
"2015","ROUMOULES (04)","Electricité","Filières EnR et autres","Toutes","80.0","MWh PCI"
"2015","ROUMOULES (04)","Thermique","Filières EnR et autres","Toutes","1071.1","MWh PCI"
"2015","ROURE (06)","Electricité","Filières EnR et autres","Toutes","99666.1","MWh PCI"
"2015","ROURE (06)","Thermique","Filières EnR et autres","Toutes","427.5","MWh PCI"
"2015","ROUSSET (05)","Electricité","Filières EnR et autres","Toutes","626369.2","MWh PCI"
"2015","ROUSSET (05)","Thermique","Filières EnR et autres","Toutes","633.1","MWh PCI"
"2015","ROUSSET (13)","Electricité","Filières EnR et autres","Toutes","2735.8","MWh PCI"
"2015","ROUSSET (13)","Thermique","Filières EnR et autres","Toutes","3853.0","MWh PCI"
"2015","ROUSSILLON (84)","Electricité","Filières EnR et autres","Toutes","86.6","MWh PCI"
"2015","ROUSSILLON (84)","Thermique","Filières EnR et autres","Toutes","1884.5","MWh PCI"
"2015","RUSTREL (84)","Electricité","Filières EnR et autres","Toutes","50.7","MWh PCI"
"2015","RUSTREL (84)","Thermique","Filières EnR et autres","Toutes","2209.6","MWh PCI"
"2015","SABLET (84)","Electricité","Filières EnR et autres","Toutes","83.4","MWh PCI"
"2015","SABLET (84)","Thermique","Filières EnR et autres","Toutes","1338.3","MWh PCI"
"2015","SAIGNON (84)","Electricité","Filières EnR et autres","Toutes","65.4","MWh PCI"
"2015","SAIGNON (84)","Thermique","Filières EnR et autres","Toutes","2374.1","MWh PCI"
"2015","SAINT-ANDIOL (13)","Electricité","Filières EnR et autres","Toutes","3231.6","MWh PCI"
"2015","SAINT-ANDIOL (13)","Thermique","Filières EnR et autres","Toutes","2359.9","MWh PCI"
"2015","SAINT-ANDRÉ-DE-LA-ROCHE (06)","Electricité","Filières EnR et autres","Toutes","140.1","MWh PCI"
"2015","SAINT-ANDRÉ-DE-LA-ROCHE (06)","Thermique","Filières EnR et autres","Toutes","1544.6","MWh PCI"
"2015","SAINT-ANDRÉ-D'EMBRUN (05)","Electricité","Filières EnR et autres","Toutes","4286.9","MWh PCI"
"2015","SAINT-ANDRÉ-D'EMBRUN (05)","Thermique","Filières EnR et autres","Toutes","2662.8","MWh PCI"
"2015","SAINT-ANDRÉ-DE-ROSANS (05)","Electricité","Filières EnR et autres","Toutes","3.3","MWh PCI"
"2015","SAINT-ANDRÉ-DE-ROSANS (05)","Thermique","Filières EnR et autres","Toutes","400.8","MWh PCI"
"2015","SAINT-ANDRÉ-LES-ALPES (04)","Electricité","Filières EnR et autres","Toutes","59.2","MWh PCI"
"2015","SAINT-ANDRÉ-LES-ALPES (04)","Thermique","Filières EnR et autres","Toutes","1660.5","MWh PCI"
"2015","SAINT-ANTONIN (06)","Electricité","Filières EnR et autres","Toutes","157.1","MWh PCI"
"2015","SAINT-ANTONIN (06)","Thermique","Filières EnR et autres","Toutes","162.7","MWh PCI"
"2015","SAINT-ANTONIN-DU-VAR (83)","Electricité","Filières EnR et autres","Toutes","11364.9","MWh PCI"
"2015","SAINT-ANTONIN-DU-VAR (83)","Thermique","Filières EnR et autres","Toutes","1117.1","MWh PCI"
"2015","SAINT-ANTONIN-SUR-BAYON (13)","Electricité","Filières EnR et autres","Toutes","8.5","MWh PCI"
"2015","SAINT-ANTONIN-SUR-BAYON (13)","Thermique","Filières EnR et autres","Toutes","222.3","MWh PCI"
"2015","SAINT-APOLLINAIRE (05)","Electricité","Filières EnR et autres","Toutes","17.0","MWh PCI"
"2015","SAINT-APOLLINAIRE (05)","Thermique","Filières EnR et autres","Toutes","566.1","MWh PCI"
"2015","SAINT-AUBAN (06)","Electricité","Filières EnR et autres","Toutes","27.5","MWh PCI"
"2015","SAINT-AUBAN (06)","Thermique","Filières EnR et autres","Toutes","958.9","MWh PCI"
"2015","SAINT-AUBAN-D'OZE (05)","Electricité","Filières EnR et autres","Toutes","4.2","MWh PCI"
"2015","SAINT-AUBAN-D'OZE (05)","Thermique","Filières EnR et autres","Toutes","296.7","MWh PCI"
"2015","SAINT-BENOÎT (04)","Electricité","Filières EnR et autres","Toutes","10420.8","MWh PCI"
"2015","SAINT-BENOÎT (04)","Thermique","Filières EnR et autres","Toutes","320.0","MWh PCI"
"2015","SAINT-BLAISE (06)","Electricité","Filières EnR et autres","Toutes","59.0","MWh PCI"
"2015","SAINT-BLAISE (06)","Thermique","Filières EnR et autres","Toutes","1050.7","MWh PCI"
"2015","SAINT-BONNET-EN-CHAMPSAUR (05)","Electricité","Filières EnR et autres","Toutes","5824.0","MWh PCI"
"2015","SAINT-BONNET-EN-CHAMPSAUR (05)","Thermique","Filières EnR et autres","Toutes","175.8","MWh PCI"
"2015","SAINT-CANNAT (13)","Electricité","Filières EnR et autres","Toutes","865.0","MWh PCI"
"2015","SAINT-CANNAT (13)","Thermique","Filières EnR et autres","Toutes","5375.6","MWh PCI"
"2015","SAINT-CÉZAIRE-SUR-SIAGNE (06)","Electricité","Filières EnR et autres","Toutes","11387.6","MWh PCI"
"2015","SAINT-CÉZAIRE-SUR-SIAGNE (06)","Thermique","Filières EnR et autres","Toutes","4531.2","MWh PCI"
"2015","SAINT-CHAFFREY (05)","Electricité","Filières EnR et autres","Toutes","30.4","MWh PCI"
"2015","SAINT-CHAFFREY (05)","Thermique","Filières EnR et autres","Toutes","6295.5","MWh PCI"
"2015","SAINT-CHAMAS (13)","Electricité","Filières EnR et autres","Toutes","174453.0","MWh PCI"
"2015","SAINT-CHAMAS (13)","Thermique","Filières EnR et autres","Toutes","4326.7","MWh PCI"
"2015","SAINT-CHRISTOL (84)","Electricité","Filières EnR et autres","Toutes","394.9","MWh PCI"
"2015","SAINT-CHRISTOL (84)","Thermique","Filières EnR et autres","Toutes","1390.7","MWh PCI"
"2015","SAINT-CLÉMENT-SUR-DURANCE (05)","Electricité","Filières EnR et autres","Toutes","19343.9","MWh PCI"
"2015","SAINT-CLÉMENT-SUR-DURANCE (05)","Thermique","Filières EnR et autres","Toutes","1049.0","MWh PCI"
"2015","SAINT-CRÉPIN (05)","Electricité","Filières EnR et autres","Toutes","117.6","MWh PCI"
"2015","SAINT-CRÉPIN (05)","Thermique","Filières EnR et autres","Toutes","2259.8","MWh PCI"
"2015","SAINT-CYR-SUR-MER (83)","Electricité","Filières EnR et autres","Toutes","422.7","MWh PCI"
"2015","SAINT-CYR-SUR-MER (83)","Thermique","Filières EnR et autres","Toutes","5246.6","MWh PCI"
"2015","SAINT-DALMAS-LE-SELVAGE (06)","Electricité","Filières EnR et autres","Toutes","29619.7","MWh PCI"
"2015","SAINT-DALMAS-LE-SELVAGE (06)","Thermique","Filières EnR et autres","Toutes","777.8","MWh PCI"
"2015","SAINT-DIDIER (84)","Electricité","Filières EnR et autres","Toutes","563.5","MWh PCI"
"2015","SAINT-DIDIER (84)","Thermique","Filières EnR et autres","Toutes","1592.1","MWh PCI"
"2015","SAINTE-AGNÈS (06)","Electricité","Filières EnR et autres","Toutes","17.0","MWh PCI"
"2015","SAINTE-AGNÈS (06)","Thermique","Filières EnR et autres","Toutes","818.6","MWh PCI"
"2015","SAINTE-ANASTASIE-SUR-ISSOLE (83)","Electricité","Filières EnR et autres","Toutes","144.7","MWh PCI"
"2015","SAINTE-ANASTASIE-SUR-ISSOLE (83)","Thermique","Filières EnR et autres","Toutes","2473.1","MWh PCI"
"2015","SAINTE-CÉCILE-LES-VIGNES (84)","Electricité","Filières EnR et autres","Toutes","723.0","MWh PCI"
"2015","SAINTE-CÉCILE-LES-VIGNES (84)","Thermique","Filières EnR et autres","Toutes","1730.3","MWh PCI"
"2015","SAINTE-COLOMBE (05)","Electricité","Filières EnR et autres","Toutes","4.4","MWh PCI"
"2015","SAINTE-COLOMBE (05)","Thermique","Filières EnR et autres","Toutes","185.5","MWh PCI"
"2015","SAINTE-CROIX-À-LAUZE (04)","Electricité","Filières EnR et autres","Toutes","141.8","MWh PCI"
"2015","SAINTE-CROIX-À-LAUZE (04)","Thermique","Filières EnR et autres","Toutes","124.3","MWh PCI"
"2015","SAINTE-CROIX-DU-VERDON (04)","Electricité","Filières EnR et autres","Toutes","102665.8","MWh PCI"
"2015","SAINTE-CROIX-DU-VERDON (04)","Thermique","Filières EnR et autres","Toutes","327.0","MWh PCI"
"2015","SAINTE-MAXIME (83)","Electricité","Filières EnR et autres","Toutes","1868.9","MWh PCI"
"2015","SAINTE-MAXIME (83)","Thermique","Filières EnR et autres","Toutes","6654.5","MWh PCI"
"2015","SAINTES-MARIES-DE-LA-MER (13)","Electricité","Filières EnR et autres","Toutes","125.0","MWh PCI"
"2015","SAINTES-MARIES-DE-LA-MER (13)","Thermique","Filières EnR et autres","Toutes","1936.6","MWh PCI"
"2015","SAINT-ESTÈVE-JANSON (13)","Electricité","Filières EnR et autres","Toutes","440972.4","MWh PCI"
"2015","SAINT-ESTÈVE-JANSON (13)","Thermique","Filières EnR et autres","Toutes","392.6","MWh PCI"
"2015","SAINT-ÉTIENNE-DE-TINÉE (06)","Electricité","Filières EnR et autres","Toutes","2905.4","MWh PCI"
"2015","SAINT-ÉTIENNE-DE-TINÉE (06)","Thermique","Filières EnR et autres","Toutes","3803.6","MWh PCI"
"2015","SAINT-ÉTIENNE-DU-GRÈS (13)","Electricité","Filières EnR et autres","Toutes","893.0","MWh PCI"
"2015","SAINT-ÉTIENNE-DU-GRÈS (13)","Thermique","Filières EnR et autres","Toutes","1708.6","MWh PCI"
"2015","SAINT-ÉTIENNE-LE-LAUS (05)","Electricité","Filières EnR et autres","Toutes","66.9","MWh PCI"
"2015","SAINT-ÉTIENNE-LE-LAUS (05)","Thermique","Filières EnR et autres","Toutes","511.9","MWh PCI"
"2015","SAINT-ÉTIENNE-LES-ORGUES (04)","Electricité","Filières EnR et autres","Toutes","659.0","MWh PCI"
"2015","SAINT-ÉTIENNE-LES-ORGUES (04)","Thermique","Filières EnR et autres","Toutes","3015.0","MWh PCI"
"2015","SAINTE-TULLE (04)","Electricité","Filières EnR et autres","Toutes","231531.1","MWh PCI"
"2015","SAINTE-TULLE (04)","Thermique","Filières EnR et autres","Toutes","2816.2","MWh PCI"
"2015","SAINT-FIRMIN (05)","Electricité","Filières EnR et autres","Toutes","1686.4","MWh PCI"
"2015","SAINT-FIRMIN (05)","Thermique","Filières EnR et autres","Toutes","2075.6","MWh PCI"
"2015","SAINT-GENIEZ (04)","Thermique","Filières EnR et autres","Toutes","694.9","MWh PCI"
"2015","SAINT-HIPPOLYTE-LE-GRAVEYRON (84)","Electricité","Filières EnR et autres","Toutes","30.6","MWh PCI"
"2015","SAINT-HIPPOLYTE-LE-GRAVEYRON (84)","Thermique","Filières EnR et autres","Toutes","193.3","MWh PCI"
"2015","SAINT-JACQUES (04)","Electricité","Filières EnR et autres","Toutes","8.6","MWh PCI"
"2015","SAINT-JACQUES (04)","Thermique","Filières EnR et autres","Toutes","119.2","MWh PCI"
"2015","SAINT-JACQUES-EN-VALGODEMARD (05)","Thermique","Filières EnR et autres","Toutes","705.6","MWh PCI"
"2015","SAINT-JEAN-CAP-FERRAT (06)","Electricité","Filières EnR et autres","Toutes","12.9","MWh PCI"
"2015","SAINT-JEAN-CAP-FERRAT (06)","Thermique","Filières EnR et autres","Toutes","1099.9","MWh PCI"
"2015","SAINT-JEANNET (04)","Thermique","Filières EnR et autres","Toutes","216.4","MWh PCI"
"2015","SAINT-JEANNET (06)","Electricité","Filières EnR et autres","Toutes","521.6","MWh PCI"
"2015","SAINT-JEANNET (06)","Thermique","Filières EnR et autres","Toutes","4837.5","MWh PCI"
"2015","SAINT-JEAN-SAINT-NICOLAS (05)","Electricité","Filières EnR et autres","Toutes","345.6","MWh PCI"
"2015","SAINT-JEAN-SAINT-NICOLAS (05)","Thermique","Filières EnR et autres","Toutes","2579.1","MWh PCI"
"2015","SAINT-JULIEN (83)","Electricité","Filières EnR et autres","Toutes","163.8","MWh PCI"
"2015","SAINT-JULIEN (83)","Thermique","Filières EnR et autres","Toutes","3721.5","MWh PCI"
"2015","SAINT-JULIEN-D'ASSE (04)","Electricité","Filières EnR et autres","Toutes","526.7","MWh PCI"
"2015","SAINT-JULIEN-D'ASSE (04)","Thermique","Filières EnR et autres","Toutes","375.0","MWh PCI"
"2015","SAINT-JULIEN-DU-VERDON (04)","Thermique","Filières EnR et autres","Toutes","279.0","MWh PCI"
"2015","SAINT-JULIEN-EN-BEAUCHÊNE (05)","Electricité","Filières EnR et autres","Toutes","56.1","MWh PCI"
"2015","SAINT-JULIEN-EN-BEAUCHÊNE (05)","Thermique","Filières EnR et autres","Toutes","981.6","MWh PCI"
"2015","SAINT-JULIEN-EN-CHAMPSAUR (05)","Electricité","Filières EnR et autres","Toutes","512.1","MWh PCI"
"2015","SAINT-JULIEN-EN-CHAMPSAUR (05)","Thermique","Filières EnR et autres","Toutes","1137.6","MWh PCI"
"2015","SAINT-JURS (04)","Thermique","Filières EnR et autres","Toutes","247.2","MWh PCI"
"2015","SAINT-LAURENT-DU-CROS (05)","Electricité","Filières EnR et autres","Toutes","94.8","MWh PCI"
"2015","SAINT-LAURENT-DU-CROS (05)","Thermique","Filières EnR et autres","Toutes","1503.5","MWh PCI"
"2015","SAINT-LAURENT-DU-VAR (06)","Electricité","Filières EnR et autres","Toutes","34628.0","MWh PCI"
"2015","SAINT-LAURENT-DU-VAR (06)","Thermique","Filières EnR et autres","Toutes","6055.5","MWh PCI"
"2015","SAINT-LAURENT-DU-VERDON (04)","Thermique","Filières EnR et autres","Toutes","64.0","MWh PCI"
"2015","SAINT-LÉGER (06)","Electricité","Filières EnR et autres","Toutes","64.9","MWh PCI"
"2015","SAINT-LÉGER (06)","Thermique","Filières EnR et autres","Toutes","298.9","MWh PCI"
"2015","SAINT-LÉGER-DU-VENTOUX (84)","Electricité","Filières EnR et autres","Toutes","4.2","MWh PCI"
"2015","SAINT-LÉGER-DU-VENTOUX (84)","Thermique","Filières EnR et autres","Toutes","48.7","MWh PCI"
"2015","SAINT-LÉGER-LES-MÉLÈZES (05)","Electricité","Filières EnR et autres","Toutes","145.5","MWh PCI"
"2015","SAINT-LÉGER-LES-MÉLÈZES (05)","Thermique","Filières EnR et autres","Toutes","1197.5","MWh PCI"
"2015","SAINT-LIONS (04)","Thermique","Filières EnR et autres","Toutes","135.0","MWh PCI"
"2015","SAINT-MAIME (04)","Electricité","Filières EnR et autres","Toutes","43.7","MWh PCI"
"2015","SAINT-MAIME (04)","Thermique","Filières EnR et autres","Toutes","1332.6","MWh PCI"
"2015","SAINT-MANDRIER-SUR-MER (83)","Electricité","Filières EnR et autres","Toutes","86.2","MWh PCI"
"2015","SAINT-MANDRIER-SUR-MER (83)","Thermique","Filières EnR et autres","Toutes","1589.3","MWh PCI"
"2015","SAINT-MARCELLIN-LÈS-VAISON (84)","Electricité","Filières EnR et autres","Toutes","15.0","MWh PCI"
"2015","SAINT-MARCELLIN-LÈS-VAISON (84)","Thermique","Filières EnR et autres","Toutes","386.6","MWh PCI"
"2015","SAINT-MARC-JAUMEGARDE (13)","Electricité","Filières EnR et autres","Toutes","17269.4","MWh PCI"
"2015","SAINT-MARC-JAUMEGARDE (13)","Thermique","Filières EnR et autres","Toutes","1365.5","MWh PCI"
"2015","SAINT-MARTIN-DE-BRÔMES (04)","Electricité","Filières EnR et autres","Toutes","167.4","MWh PCI"
"2015","SAINT-MARTIN-DE-BRÔMES (04)","Thermique","Filières EnR et autres","Toutes","1056.2","MWh PCI"
"2015","SAINT-MARTIN-DE-CASTILLON (84)","Electricité","Filières EnR et autres","Toutes","177.7","MWh PCI"
"2015","SAINT-MARTIN-DE-CASTILLON (84)","Thermique","Filières EnR et autres","Toutes","1414.9","MWh PCI"
"2015","SAINT-MARTIN-DE-CRAU (13)","Electricité","Filières EnR et autres","Toutes","76489.4","MWh PCI"
"2015","SAINT-MARTIN-DE-CRAU (13)","Thermique","Filières EnR et autres","Toutes","6248.4","MWh PCI"
"2015","SAINT-MARTIN-DE-LA-BRASQUE (84)","Electricité","Filières EnR et autres","Toutes","17.3","MWh PCI"
"2015","SAINT-MARTIN-DE-LA-BRASQUE (84)","Thermique","Filières EnR et autres","Toutes","1247.1","MWh PCI"
"2015","SAINT-MARTIN-D'ENTRAUNES (06)","Electricité","Filières EnR et autres","Toutes","5206.6","MWh PCI"
"2015","SAINT-MARTIN-D'ENTRAUNES (06)","Thermique","Filières EnR et autres","Toutes","459.8","MWh PCI"
"2015","SAINT-MARTIN-DE-PALLIÈRES (83)","Electricité","Filières EnR et autres","Toutes","12.9","MWh PCI"
"2015","SAINT-MARTIN-DE-PALLIÈRES (83)","Thermique","Filières EnR et autres","Toutes","425.8","MWh PCI"
"2015","SAINT-MARTIN-DE-QUEYRIÈRES (05)","Electricité","Filières EnR et autres","Toutes","196.9","MWh PCI"
"2015","SAINT-MARTIN-DE-QUEYRIÈRES (05)","Thermique","Filières EnR et autres","Toutes","2341.1","MWh PCI"
"2015","SAINT-MARTIN-DU-VAR (06)","Electricité","Filières EnR et autres","Toutes","15729.3","MWh PCI"
