"Année","Entité administrative","Activité","Energie","Variable","Valeur","Unite"
"2015","VEYNES (05)","Tous secteurs","Toutes énergies","conso","5003.8","tep"
"2015","VIDAUBAN (83)","Tous secteurs","Toutes énergies","conso","22713.2","tep"
"2015","VIENS (84)","Tous secteurs","Toutes énergies","conso","1481.4","tep"
"2015","VILLAR-D'ARÊNE (05)","Tous secteurs","Toutes énergies","conso","1028.6","tep"
"2015","VILLAR-LOUBIÈRE (05)","Tous secteurs","Toutes énergies","conso","179.7","tep"
"2015","VILLARS (84)","Tous secteurs","Toutes énergies","conso","898.5","tep"
"2015","VILLAR-SAINT-PANCRACE (05)","Tous secteurs","Toutes énergies","conso","1377.8","tep"
"2015","VILLARS-COLMARS (04)","Tous secteurs","Toutes énergies","conso","455.0","tep"
"2015","VILLARS-SUR-VAR (06)","Tous secteurs","Toutes énergies","conso","992.2","tep"
"2015","VILLECROZE (83)","Tous secteurs","Toutes énergies","conso","2650.7","tep"
"2015","VILLEDIEU (84)","Tous secteurs","Toutes énergies","conso","591.8","tep"
"2015","VILLEFRANCHE-SUR-MER (06)","Tous secteurs","Toutes énergies","conso","10919.4","tep"
"2015","VILLELAURE (84)","Tous secteurs","Toutes énergies","conso","3457.9","tep"
"2015","VILLEMUS (04)","Tous secteurs","Toutes énergies","conso","1074.1","tep"
"2015","VILLENEUVE (04)","Tous secteurs","Toutes énergies","conso","7779.3","tep"
"2015","VILLENEUVE-D'ENTRAUNES (06)","Tous secteurs","Toutes énergies","conso","215.1","tep"
"2015","VILLENEUVE-LOUBET (06)","Tous secteurs","Toutes énergies","conso","41918.7","tep"
"2015","VILLES-SUR-AUZON (84)","Tous secteurs","Toutes énergies","conso","1487.2","tep"
"2015","VINON-SUR-VERDON (83)","Tous secteurs","Toutes énergies","conso","6054.7","tep"
"2015","VINS-SUR-CARAMY (83)","Tous secteurs","Toutes énergies","conso","814.8","tep"
"2015","VIOLÈS (84)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2015","VIOLÈS (84)","Tous secteurs","Toutes énergies","conso","2579.2","tep"
"2015","VISAN (84)","Tous secteurs","Toutes énergies","conso","3056.8","tep"
"2015","VITROLLES (05)","Tous secteurs","Toutes énergies","conso","1913.4","tep"
"2015","VITROLLES (13)","Tous secteurs","Toutes énergies","conso","81700.6","tep"
"2015","VITROLLES-EN-LUBÉRON (84)","Tous secteurs","Toutes énergies","conso","1363.9","tep"
"2015","VOLONNE (04)","Tous secteurs","Toutes énergies","conso","1448.1","tep"
"2015","VOLX (04)","Tous secteurs","Toutes énergies","conso","3932.6","tep"
"2016","ABRIÈS (05)","Tous secteurs","Toutes énergies","conso","1290.9","tep"
"2016","AIGLUN (04)","Tous secteurs","Toutes énergies","conso","2775.8","tep"
"2016","AIGLUN (06)","Tous secteurs","Toutes énergies","conso","72.0","tep"
"2016","AIGUILLES (05)","Tous secteurs","Toutes énergies","conso","1698.3","tep"
"2016","AIGUINES (83)","Tous secteurs","Toutes énergies","conso","1259.3","tep"
"2016","AIX-EN-PROVENCE (13)","Tous secteurs","Toutes énergies","conso","278699.8","tep"
"2016","ALLAUCH (13)","Tous secteurs","Toutes énergies","conso","19160.5","tep"
"2016","ALLEINS (13)","Tous secteurs","Toutes énergies","conso","2974.5","tep"
"2016","ALLEMAGNE-EN-PROVENCE (04)","Tous secteurs","Toutes énergies","conso","1273.7","tep"
"2016","ALLONS (04)","Tous secteurs","Toutes énergies","conso","185.5","tep"
"2016","ALLOS (04)","Tous secteurs","Toutes énergies","conso","5820.4","tep"
"2016","ALTHEN-DES-PALUDS (84)","Tous secteurs","Toutes énergies","conso","5868.7","tep"
"2016","AMIRAT (06)","Tous secteurs","Toutes énergies","conso","82.9","tep"
"2016","AMPUS (83)","Tous secteurs","Toutes énergies","conso","1553.5","tep"
"2016","ANCELLE (05)","Tous secteurs","Toutes énergies","conso","2194.4","tep"
"2016","ANDON (06)","Tous secteurs","Toutes énergies","conso","2490.8","tep"
"2016","ANGLES (04)","Tous secteurs","Toutes énergies","conso","102.9","tep"
"2016","ANNOT (04)","Tous secteurs","Toutes énergies","conso","1508.7","tep"
"2016","ANSOUIS (84)","Tous secteurs","Toutes énergies","conso","1920.0","tep"
"2016","ANTIBES (06)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2016","ANTIBES (06)","Tous secteurs","Toutes énergies","conso","138612.6","tep"
"2016","APT (84)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2016","APT (84)","Tous secteurs","Toutes énergies","conso","21593.0","tep"
"2016","ARCHAIL (04)","Tous secteurs","Toutes énergies","conso","33.7","tep"
"2016","ARLES (13)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2016","ARLES (13)","Tous secteurs","Toutes énergies","conso","153719.3","tep"
"2016","ARTIGNOSC-SUR-VERDON (83)","Tous secteurs","Toutes énergies","conso","406.0","tep"
"2016","ARTIGUES (83)","Tous secteurs","Toutes énergies","conso","824.5","tep"
"2016","ARVIEUX (05)","Tous secteurs","Toutes énergies","conso","2103.4","tep"
"2016","ASCROS (06)","Tous secteurs","Toutes énergies","conso","217.4","tep"
"2016","ASPREMONT (05)","Tous secteurs","Toutes énergies","conso","1020.1","tep"
"2016","ASPREMONT (06)","Tous secteurs","Toutes énergies","conso","3076.9","tep"
"2016","ASPRES-LÈS-CORPS (05)","Tous secteurs","Toutes énergies","conso","720.7","tep"
"2016","ASPRES-SUR-BUËCH (05)","Tous secteurs","Toutes énergies","conso","2506.9","tep"
"2016","AUBAGNE (13)","Tous secteurs","Toutes énergies","conso","99638.8","tep"
"2016","AUBENAS-LES-ALPES (04)","Tous secteurs","Toutes énergies","conso","184.1","tep"
"2016","AUBESSAGNE (05)","Tous secteurs","Toutes énergies","conso","1448.3","tep"
"2016","AUBIGNAN (84)","Tous secteurs","Toutes énergies","conso","5016.3","tep"
"2016","AUBIGNOSC (04)","Tous secteurs","Toutes énergies","conso","3260.2","tep"
"2016","AUPS (83)","Tous secteurs","Toutes énergies","conso","3978.5","tep"
"2016","AUREILLE (13)","Tous secteurs","Toutes énergies","conso","1651.4","tep"
"2016","AUREL (84)","Tous secteurs","Toutes énergies","conso","361.5","tep"
"2016","AURIBEAU (84)","Tous secteurs","Toutes énergies","conso","98.9","tep"
"2016","AURIBEAU-SUR-SIAGNE (06)","Tous secteurs","Toutes énergies","conso","5415.5","tep"
"2016","AURIOL (13)","Tous secteurs","Toutes énergies","conso","16802.7","tep"
"2016","AURONS (13)","Tous secteurs","Toutes énergies","conso","716.3","tep"
"2016","AUTHON (04)","Tous secteurs","Toutes énergies","conso","791.9","tep"
"2016","AUVARE (06)","Tous secteurs","Toutes énergies","conso","69.0","tep"
"2016","AUZET (04)","Tous secteurs","Toutes énergies","conso","205.5","tep"
"2016","AVANÇON (05)","Tous secteurs","Toutes énergies","conso","1302.1","tep"
"2016","AVIGNON (84)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2016","AVIGNON (84)","Tous secteurs","Toutes énergies","conso","152595.3","tep"
"2016","BAGNOLS-EN-FORÊT (83)","Tous secteurs","Toutes énergies","conso","3197.9","tep"
"2016","BAIROLS (06)","Tous secteurs","Toutes énergies","conso","640.1","tep"
"2016","BANDOL (83)","Tous secteurs","Toutes énergies","conso","15523.7","tep"
"2016","BANON (04)","Tous secteurs","Toutes énergies","conso","3300.6","tep"
"2016","BARATIER (05)","Tous secteurs","Toutes énergies","conso","1778.3","tep"
"2016","BARBENTANE (13)","Tous secteurs","Toutes énergies","conso","5532.7","tep"
"2016","BARCELONNETTE (04)","Tous secteurs","Toutes énergies","conso","4067.2","tep"
"2016","BARCILLONNETTE (05)","Tous secteurs","Toutes énergies","conso","604.4","tep"
"2016","BARGÈME (83)","Tous secteurs","Toutes énergies","conso","272.5","tep"
"2016","BARGEMON (83)","Tous secteurs","Toutes énergies","conso","1407.7","tep"
"2016","BARJOLS (83)","Tous secteurs","Toutes énergies","conso","3618.0","tep"
"2016","BARLES (04)","Tous secteurs","Toutes énergies","conso","182.0","tep"
"2016","BARRAS (04)","Tous secteurs","Toutes énergies","conso","649.8","tep"
"2016","BARRÊME (04)","Tous secteurs","Toutes énergies","conso","1569.2","tep"
"2016","BARRET-SUR-MÉOUGE (05)","Tous secteurs","Toutes énergies","conso","296.8","tep"
"2016","BAUDINARD-SUR-VERDON (83)","Tous secteurs","Toutes énergies","conso","402.5","tep"
"2016","BAUDUEN (83)","Tous secteurs","Toutes énergies","conso","1194.4","tep"
"2016","BAYONS (04)","Tous secteurs","Toutes énergies","conso","716.6","tep"
"2016","BEAUJEU (04)","Tous secteurs","Toutes énergies","conso","455.3","tep"
"2016","BEAULIEU-SUR-MER (06)","Tous secteurs","Toutes énergies","conso","5160.9","tep"
"2016","BEAUMES-DE-VENISE (84)","Tous secteurs","Toutes énergies","conso","3171.6","tep"
"2016","BEAUMETTES (84)","Tous secteurs","Toutes énergies","conso","1281.8","tep"
"2016","BEAUMONT-DE-PERTUIS (84)","Tous secteurs","Toutes énergies","conso","2445.1","tep"
"2016","BEAUMONT-DU-VENTOUX (84)","Tous secteurs","Toutes énergies","conso","676.4","tep"
"2016","BEAURECUEIL (13)","Tous secteurs","Toutes énergies","conso","666.4","tep"
"2016","BEAUSOLEIL (06)","Tous secteurs","Toutes énergies","conso","20820.4","tep"
"2016","BEAUVEZER (04)","Tous secteurs","Toutes énergies","conso","678.7","tep"
"2016","BÉDARRIDES (84)","Tous secteurs","Toutes énergies","conso","19005.6","tep"
"2016","BÉDOIN (84)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2016","BÉDOIN (84)","Tous secteurs","Toutes énergies","conso","3570.3","tep"
"2016","BELCODÈNE (13)","Tous secteurs","Toutes énergies","conso","8002.0","tep"
"2016","BELGENTIER (83)","Tous secteurs","Toutes énergies","conso","5342.3","tep"
"2016","BELLAFFAIRE (04)","Tous secteurs","Toutes énergies","conso","288.8","tep"
"2016","BELVÉDÈRE (06)","Tous secteurs","Toutes énergies","conso","976.2","tep"
"2016","BENDEJUN (06)","Tous secteurs","Toutes énergies","conso","818.2","tep"
"2016","BERRE-LES-ALPES (06)","Tous secteurs","Toutes énergies","conso","972.2","tep"
"2016","BERRE-L'ÉTANG (13)","Tous secteurs","Toutes énergies","conso","469776.4","tep"
"2016","BESSE-SUR-ISSOLE (83)","Tous secteurs","Toutes énergies","conso","3913.2","tep"
"2016","BEUIL (06)","Tous secteurs","Toutes énergies","conso","2317.5","tep"
"2016","BEVONS (04)","Tous secteurs","Toutes énergies","conso","650.2","tep"
"2016","BEYNES (04)","Tous secteurs","Toutes énergies","conso","805.8","tep"
"2016","BÉZAUDUN-LES-ALPES (06)","Tous secteurs","Toutes énergies","conso","552.6","tep"
"2016","BIOT (06)","Tous secteurs","Toutes énergies","conso","26264.7","tep"
"2016","BLAUSASC (06)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2016","BLAUSASC (06)","Tous secteurs","Toutes énergies","conso","9566.0","tep"
"2016","BLAUVAC (84)","Tous secteurs","Toutes énergies","conso","536.5","tep"
"2016","BLIEUX (04)","Tous secteurs","Toutes énergies","conso","92.4","tep"
"2016","BOLLÈNE (84)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2016","BOLLÈNE (84)","Tous secteurs","Toutes énergies","conso","47921.6","tep"
"2016","BONNIEUX (84)","Tous secteurs","Toutes énergies","conso","3948.4","tep"
"2016","BONSON (06)","Tous secteurs","Toutes énergies","conso","1629.2","tep"
"2016","BORMES-LES-MIMOSAS (83)","Tous secteurs","Toutes énergies","conso","14678.1","tep"
"2016","BOUC-BEL-AIR (13)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2016","BOUC-BEL-AIR (13)","Tous secteurs","Toutes énergies","conso","45950.2","tep"
"2016","BOULBON (13)","Tous secteurs","Toutes énergies","conso","2617.5","tep"
"2016","BOUYON (06)","Tous secteurs","Toutes énergies","conso","987.2","tep"
"2016","BRANTES (84)","Tous secteurs","Toutes énergies","conso","169.9","tep"
"2016","BRAS (83)","Tous secteurs","Toutes énergies","conso","1963.2","tep"
"2016","BRAS-D'ASSE (04)","Tous secteurs","Toutes énergies","conso","850.6","tep"
"2016","BRAUX (04)","Tous secteurs","Toutes énergies","conso","176.3","tep"
"2016","BREIL-SUR-ROYA (06)","Tous secteurs","Toutes énergies","conso","3044.7","tep"
"2016","BRENON (83)","Tous secteurs","Toutes énergies","conso","100.0","tep"
"2016","BRÉZIERS (05)","Tous secteurs","Toutes énergies","conso","522.1","tep"
"2016","BRIANÇON (05)","Tous secteurs","Toutes énergies","conso","16165.4","tep"
"2016","BRIANÇONNET (06)","Tous secteurs","Toutes énergies","conso","249.1","tep"
"2016","BRIGNOLES (83)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2016","BRIGNOLES (83)","Tous secteurs","Toutes énergies","conso","59784.2","tep"
"2016","BRUE-AURIAC (83)","Tous secteurs","Toutes énergies","conso","2000.7","tep"
"2016","BRUNET (04)","Tous secteurs","Toutes énergies","conso","835.4","tep"
"2016","BUISSARD (05)","Tous secteurs","Toutes énergies","conso","226.4","tep"
"2016","BUISSON (84)","Tous secteurs","Toutes énergies","conso","958.1","tep"
"2016","BUOUX (84)","Tous secteurs","Toutes énergies","conso","446.1","tep"
"2016","CABANNES (13)","Tous secteurs","Toutes énergies","conso","20671.2","tep"
"2016","CABASSE (83)","Tous secteurs","Toutes énergies","conso","14871.4","tep"
"2016","CABRIÈRES-D'AIGUES (84)","Tous secteurs","Toutes énergies","conso","971.1","tep"
"2016","CABRIÈRES-D'AVIGNON (84)","Tous secteurs","Toutes énergies","conso","3213.2","tep"
"2016","CABRIÈS (13)","Tous secteurs","Toutes énergies","conso","19319.7","tep"
"2016","CABRIS (06)","Tous secteurs","Toutes énergies","conso","3008.8","tep"
"2016","CADENET (84)","Tous secteurs","Toutes énergies","conso","5740.8","tep"
"2016","CADEROUSSE (84)","Tous secteurs","Toutes énergies","conso","4809.5","tep"
"2016","CADOLIVE (13)","Tous secteurs","Toutes énergies","conso","1711.0","tep"
"2016","CAGNES-SUR-MER (06)","Tous secteurs","Toutes énergies","conso","84611.5","tep"
"2016","CAILLE (06)","Tous secteurs","Toutes énergies","conso","375.1","tep"
"2016","CAIRANNE (84)","Tous secteurs","Toutes énergies","conso","3315.3","tep"
"2016","CALLAS (83)","Tous secteurs","Toutes énergies","conso","2160.7","tep"
"2016","CALLIAN (83)","Tous secteurs","Toutes énergies","conso","4672.7","tep"
"2016","CAMARET-SUR-AIGUES (84)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2016","CAMARET-SUR-AIGUES (84)","Tous secteurs","Toutes énergies","conso","5729.8","tep"
"2016","CAMPS-LA-SOURCE (83)","Tous secteurs","Toutes énergies","conso","2809.8","tep"
"2016","CANNES (06)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2016","CANNES (06)","Tous secteurs","Toutes énergies","conso","128321.1","tep"
"2016","CANTARON (06)","Tous secteurs","Toutes énergies","conso","2107.7","tep"
"2016","CAP-D'AIL (06)","Tous secteurs","Toutes énergies","conso","12838.1","tep"
"2016","CARCÈS (83)","Tous secteurs","Toutes énergies","conso","3489.6","tep"
"2016","CARNOULES (83)","Tous secteurs","Toutes énergies","conso","7459.4","tep"
"2016","CARNOUX-EN-PROVENCE (13)","Tous secteurs","Toutes énergies","conso","6163.7","tep"
"2016","CAROMB (84)","Tous secteurs","Toutes énergies","conso","3601.8","tep"
"2016","CARPENTRAS (84)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2016","CARPENTRAS (84)","Tous secteurs","Toutes énergies","conso","40750.6","tep"
"2016","CARQUEIRANNE (83)","Tous secteurs","Toutes énergies","conso","11980.7","tep"
"2016","CARROS (06)","Tous secteurs","Toutes énergies","conso","26917.6","tep"
"2016","CARRY-LE-ROUET (13)","Tous secteurs","Toutes énergies","conso","7624.1","tep"
"2016","CASENEUVE (84)","Tous secteurs","Toutes énergies","conso","707.5","tep"
"2016","CASSIS (13)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2016","CASSIS (13)","Tous secteurs","Toutes énergies","conso","24275.7","tep"
"2016","CASTAGNIERS (06)","Tous secteurs","Toutes énergies","conso","5281.2","tep"
"2016","CASTELLANE (04)","Tous secteurs","Toutes énergies","conso","3860.3","tep"
"2016","CASTELLAR (06)","Tous secteurs","Toutes énergies","conso","837.0","tep"
"2016","CASTELLET (84)","Tous secteurs","Toutes énergies","conso","421.7","tep"
"2016","CASTELLET-LÈS-SAUSSES (04)","Tous secteurs","Toutes énergies","conso","371.6","tep"
"2016","CASTILLON (06)","Tous secteurs","Toutes énergies","conso","3683.8","tep"
"2016","CAUMONT-SUR-DURANCE (84)","Tous secteurs","Toutes énergies","conso","8893.5","tep"
"2016","CAUSSOLS (06)","Tous secteurs","Toutes énergies","conso","968.2","tep"
"2016","CAVAILLON (84)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2016","CAVAILLON (84)","Tous secteurs","Toutes énergies","conso","43594.4","tep"
"2016","CAVALAIRE-SUR-MER (83)","Tous secteurs","Toutes énergies","conso","10926.9","tep"
"2016","CEILLAC (05)","Tous secteurs","Toutes énergies","conso","1154.2","tep"
"2016","CÉRESTE (04)","Tous secteurs","Toutes énergies","conso","3461.8","tep"
"2016","CERVIÈRES (05)","Tous secteurs","Toutes énergies","conso","743.9","tep"
"2016","CEYRESTE (13)","Tous secteurs","Toutes énergies","conso","5648.6","tep"
"2016","CHABESTAN (05)","Tous secteurs","Toutes énergies","conso","536.3","tep"
"2016","CHABOTTES (05)","Tous secteurs","Toutes énergies","conso","1429.8","tep"
"2016","CHAMPCELLA (05)","Tous secteurs","Toutes énergies","conso","293.2","tep"
"2016","CHAMPOLÉON (05)","Tous secteurs","Toutes énergies","conso","344.8","tep"
"2016","CHAMPTERCIER (04)","Tous secteurs","Toutes énergies","conso","1632.7","tep"
"2016","CHANOUSSE (05)","Tous secteurs","Toutes énergies","conso","215.9","tep"
"2016","CHARLEVAL (13)","Tous secteurs","Toutes énergies","conso","4107.8","tep"
"2016","CHÂTEAU-ARNOUX-SAINT-AUBAN (04)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2016","CHÂTEAU-ARNOUX-SAINT-AUBAN (04)","Tous secteurs","Toutes énergies","conso","15662.6","tep"
"2016","CHÂTEAUDOUBLE (83)","Tous secteurs","Toutes énergies","conso","852.7","tep"
"2016","CHÂTEAUFORT (04)","Tous secteurs","Toutes énergies","conso","342.9","tep"
"2016","CHÂTEAUNEUF-DE-GADAGNE (84)","Tous secteurs","Toutes énergies","conso","5866.7","tep"
"2016","CHÂTEAUNEUF-D'ENTRAUNES (06)","Tous secteurs","Toutes énergies","conso","87.5","tep"
"2016","CHÂTEAUNEUF-D'OZE (05)","Tous secteurs","Toutes énergies","conso","273.7","tep"
"2016","CHÂTEAUNEUF-DU-PAPE (84)","Tous secteurs","Toutes énergies","conso","3361.5","tep"
"2016","CHÂTEAUNEUF-GRASSE (06)","Tous secteurs","Toutes énergies","conso","5277.9","tep"
"2016","CHÂTEAUNEUF-LE-ROUGE (13)","Tous secteurs","Toutes énergies","conso","19889.0","tep"
"2016","CHÂTEAUNEUF-LES-MARTIGUES (13)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2016","CHÂTEAUNEUF-LES-MARTIGUES (13)","Tous secteurs","Toutes énergies","conso","38625.4","tep"
"2016","CHÂTEAUNEUF-MIRAVAIL (04)","Tous secteurs","Toutes énergies","conso","76.2","tep"
"2016","CHÂTEAUNEUF-VAL-SAINT-DONAT (04)","Tous secteurs","Toutes énergies","conso","912.4","tep"
"2016","CHÂTEAUNEUF-VILLEVIEILLE (06)","Tous secteurs","Toutes énergies","conso","1095.7","tep"
"2016","CHÂTEAUREDON (04)","Tous secteurs","Toutes énergies","conso","750.3","tep"
"2016","CHÂTEAURENARD (13)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2016","CHÂTEAURENARD (13)","Tous secteurs","Toutes énergies","conso","28474.4","tep"
"2016","CHÂTEAUROUX-LES-ALPES (05)","Tous secteurs","Toutes énergies","conso","4017.7","tep"
"2016","CHÂTEAUVERT (83)","Tous secteurs","Toutes énergies","conso","532.5","tep"
"2016","CHÂTEAUVIEUX (05)","Tous secteurs","Toutes énergies","conso","1427.3","tep"
"2016","CHÂTEAUVIEUX (83)","Tous secteurs","Toutes énergies","conso","219.0","tep"
"2016","CHÂTEAU-VILLE-VIEILLE (05)","Tous secteurs","Toutes énergies","conso","1711.3","tep"
"2016","CHAUDON-NORANTE (04)","Tous secteurs","Toutes énergies","conso","1114.5","tep"
"2016","CHEVAL-BLANC (84)","Tous secteurs","Toutes énergies","conso","5358.9","tep"
